danceability_avg,energy_avg,loudness_avg,speechiness_avg,acousticness_avg,instrumentalness_avg,liveness_avg,valence_avg,tempo_avg,week
0.6425799999999999,0.6367550000000002,-6.411600000000004,0.1204009999999999,0.17312941,0.0042715158999999,0.165858,0.4619730000000001,121.32343999999992,2016-06-18
0.64354,0.6333250000000001,-6.382120000000002,0.1228679999999999,0.17130407,0.0042562074999999,0.165015,0.460854,121.16068999999996,2016-06-25
0.64772,0.630615,-6.517319999999999,0.1234279999999999,0.17622987,0.0042587019999999,0.175429,0.4677839999999999,120.66616999999997,2016-07-02
0.64771,0.6341149999999999,-6.493609999999999,0.1254809999999999,0.1787531099999999,0.0044556879999999,0.1797550000000001,0.4660339999999999,118.76398,2016-07-09
0.64755,0.6346449999999999,-6.444619999999998,0.129306,0.1618380999999999,0.0044667531999999,0.185559,0.4630039999999999,122.45882000000005,2016-07-16
0.64331,0.646925,-6.327019999999996,0.118317,0.1583422,0.0044318603999999,0.174057,0.4769739999999999,123.84027000000006,2016-07-23
0.64203,0.6558750000000001,-6.234789999999997,0.122134,0.1567762,0.0045125638999999,0.177791,0.4913639999999998,122.73371000000006,2016-07-30
0.6529200000000001,0.641175,-6.37037,0.125128,0.1539792,0.0044307184999999,0.177111,0.4773429999999999,120.71493000000004,2016-08-06
0.6528500000000003,0.6500599999999999,-6.296360000000002,0.13031,0.1417997,0.0043550538,0.1816849999999999,0.470783,120.26793000000002,2016-08-13
0.6504800000000001,0.6518900000000001,-6.168140000000001,0.12613,0.1412307,0.0043566426,0.1818409999999999,0.466993,119.08811,2016-08-20
0.6452900000000001,0.6434400000000001,-6.25243,0.124603,0.1450029,0.0043570968999999,0.177481,0.4528129999999999,118.50704,2016-08-27
0.6487300000000001,0.6375500000000001,-6.378360000000002,0.124179,0.13872549,0.0160466639,0.177383,0.4599029999999999,119.07653999999997,2016-09-03
0.64634,0.6216600000000001,-6.514509999999999,0.121643,0.1678513900000001,0.0159942001,0.174876,0.439979,119.33887999999996,2016-09-10
0.6497600000000001,0.6442900000000001,-6.19833,0.125091,0.13629839,0.0159882064,0.170233,0.456209,120.38857,2016-09-17
